364535.70296137|4947303.7189506|4
364536.55331848|4947304.24135345|4
364537.4036756|4947304.7637563|4
364538.25403272|4947305.28615915|4
364539.10438984|4947305.808562|4
364539.95474696|4947306.33096485|4
364540.80510408|4947306.8533677|4
364541.6554612|4947307.37577055|4
364542.50581832|4947307.8981734|4
364543.35617544|4947308.42057625|4
364544.20653256|4947308.9429791|4
364545.05688968|4947309.46538195|4
364545.9072468|4947309.9877848|4
364546.75760392|4947310.51018765|4
364547.60796104|4947311.0325905|4
364548.45831815|4947311.55499335|4
364549.30867527|4947312.0773962|4
364550.15903239|4947312.59979905|4
364551.00938951|4947313.1222019|4
364551.85974663|4947313.64460475|4
364552.71010375|4947314.1670076|4
364553.56046087|4947314.68941045|4
364554.41081799|4947315.2118133|4
364555.26117511|4947315.73421615|4
364556.11153223|4947316.256619|4
364556.96188935|4947316.77902185|4
364557.81224647|4947317.30142471|4
364558.66260359|4947317.82382756|4
364559.51296071|4947318.34623041|4
364560.36331782|4947318.86863326|4
364561.21367494|4947319.39103611|4
364562.06403206|4947319.91343896|4
364562.91438918|4947320.43584181|4
364563.7647463|4947320.95824466|4
364564.61510342|4947321.48064751|4
364565.46546054|4947322.00305036|4
364566.31581766|4947322.52545321|4
364567.16617478|4947323.04785606|4
364568.0165319|4947323.57025891|4
364568.86688902|4947324.09266176|4
364569.71724614|4947324.61506461|4
364570.56760326|4947325.13746746|4
364571.41796038|4947325.65987031|4
364572.26831749|4947326.18227316|4
364573.11867461|4947326.70467601|4
364573.96903173|4947327.22707886|4
364574.81938885|4947327.74948171|4
364575.66974597|4947328.27188456|4
364576.52010309|4947328.79428741|4
364577.37046021|4947329.31669026|4
364578.22081733|4947329.83909311|4
364579.07117445|4947330.36149596|4
364579.92153157|4947330.88389881|4
364580.77188869|4947331.40630166|4
364581.62224581|4947331.92870451|4
364582.47260293|4947332.45110736|4
364583.32296005|4947332.97351021|4
364584.17331717|4947333.49591306|4
364585.02367428|4947334.01831591|4
364585.8740314|4947334.54071876|4
364586.72438852|4947335.06312161|4
364587.57474564|4947335.58552446|4
364588.42510276|4947336.10792731|4
364589.27545988|4947336.63033016|4
364590.125817|4947337.15273301|4
364590.97617412|4947337.67513586|4
364591.82653124|4947338.19753871|4
364592.67688836|4947338.71994156|4
364593.52724548|4947339.24234441|4
364594.3776026|4947339.76474726|4
364595.22795972|4947340.28715011|4
364596.07831684|4947340.80955296|4
364596.92867395|4947341.33195581|4
364597.77903107|4947341.85435866|4
364598.62938819|4947342.37676151|4
364599.47974531|4947342.89916436|4
364600.33010243|4947343.42156721|4
364601.18045955|4947343.94397006|4
364602.03081667|4947344.46637291|4
364602.88117379|4947344.98877576|4
364603.73153091|4947345.51117861|4
364604.58188803|4947346.03358146|4
364605.43224515|4947346.55598431|4
364606.28260227|4947347.07838716|4
364607.13295939|4947347.60079001|4
364607.98331651|4947348.12319286|4
364608.83367362|4947348.64559571|4
364609.68403074|4947349.16799856|4
364610.53438786|4947349.69040141|4
364611.38474498|4947350.21280426|4
364612.2351021|4947350.73520711|4
364613.08545922|4947351.25760996|4
364613.93581634|4947351.78001281|4
364614.78617346|4947352.30241566|4
364615.63653058|4947352.82481851|4
364616.4868877|4947353.34722136|4
364617.33724482|4947353.86962421|4
364618.18760194|4947354.39202706|4
364619.03795906|4947354.91442991|4
364619.88831618|4947355.43683276|4
364620.73867329|4947355.95923561|4
364621.58903041|4947356.48163846|4
364622.43938753|4947357.00404131|4
364623.28974465|4947357.52644416|4
364624.14010177|4947358.04884701|4
364624.99045889|4947358.57124986|4
364625.84081601|4947359.09365271|4
364626.69117313|4947359.61605556|4
364627.54153025|4947360.13845841|4
364628.39188737|4947360.66086126|4
364629.24224449|4947361.18326411|4
364630.09260161|4947361.70566696|4
364630.94295873|4947362.22806981|4
364631.79331585|4947362.75047266|4
364632.64367297|4947363.27287551|4
364633.49403008|4947363.79527836|4
364634.3443872|4947364.31768121|4
364635.19474432|4947364.84008406|4
364636.04510144|4947365.36248691|4
364636.89545856|4947365.88488976|4
364637.74581568|4947366.40729261|4
364638.5961728|4947366.92969546|4
364639.44652992|4947367.45209831|4
364640.29688704|4947367.97450116|4
364641.14724416|4947368.49690401|4
364641.99760128|4947369.01930686|4
364642.8479584|4947369.54170971|4
364643.69831552|4947370.06411256|4
364644.54867264|4947370.58651541|4
364645.39902975|4947371.10891826|4
364646.24938687|4947371.63132111|4
364647.09974399|4947372.15372396|4
364647.95010111|4947372.67612681|4
364648.80045823|4947373.19852966|4
364649.65081535|4947373.72093251|4
364650.50117247|4947374.24333536|4
364651.35152959|4947374.76573821|4
364652.20188671|4947375.28814106|4
364653.05224383|4947375.81054391|4
364653.90260095|4947376.33294676|4
364654.75295807|4947376.85534961|4
364655.60331519|4947377.37775246|4
364656.45367231|4947377.90015531|4
364657.30402942|4947378.42255816|4
364658.15438654|4947378.94496101|4
364659.00474366|4947379.46736386|4
364659.85510078|4947379.98976671|4
364660.7054579|4947380.51216956|4
364661.55581502|4947381.03457241|4
364662.40617214|4947381.55697526|4
364663.25652926|4947382.07937811|4
364664.10688638|4947382.60178096|4
364664.9572435|4947383.12418381|4
364665.80760062|4947383.64658666|4
364666.65795774|4947384.16898951|4
364667.50831486|4947384.69139236|4
364668.35867198|4947385.21379521|4
364669.20902909|4947385.73619806|4
364670.05938621|4947386.25860091|4
364670.90974333|4947386.78100376|4
364671.76010045|4947387.30340661|4
364672.61045757|4947387.82580946|4
364673.46081469|4947388.34821231|4
364674.31117181|4947388.87061516|4
364675.16152893|4947389.39301801|4
364676.01188605|4947389.91542086|4
364676.86224317|4947390.43782371|4
364677.71260029|4947390.96022656|4
364678.56295741|4947391.48262941|4
364679.41331453|4947392.00503226|4
364680.26367165|4947392.52743511|4
364681.11402877|4947393.04983796|4
364681.96438588|4947393.57224081|4
364682.814743|4947394.09464366|4
364683.66510012|4947394.61704651|4
364684.51545724|4947395.13944936|4
364685.36581436|4947395.66185221|4
364686.21617148|4947396.18425506|4
364687.0665286|4947396.70665791|4
364687.91688572|4947397.22906076|4
364688.76724284|4947397.75146361|4
364689.61759996|4947398.27386646|4
364690.46795708|4947398.79626931|4
364691.3183142|4947399.31867216|4
364692.16867132|4947399.84107501|4
364693.01902844|4947400.36347786|4
364693.86938555|4947400.88588071|4
364694.71974267|4947401.40828356|4
364695.57009979|4947401.93068641|4
364696.42045691|4947402.45308926|4
364697.27081403|4947402.97549211|4
364698.12117115|4947403.49789496|4
364698.97152827|4947404.02029781|4
364699.82188539|4947404.54270066|4
364700.67224251|4947405.06510351|4
364701.52259963|4947405.58750636|4
364702.37295675|4947406.10990921|4
364703.22331387|4947406.63231206|4
364704.07367099|4947407.15471491|4
364704.92402811|4947407.67711776|4
364705.77438522|4947408.19952061|4
364706.62474234|4947408.72192346|4
364707.47509946|4947409.24432631|4
364708.32545658|4947409.76672916|4
364709.1758137|4947410.28913201|4
364710.02617082|4947410.81153486|4
364710.87652794|4947411.33393771|4
364711.72688506|4947411.85634056|4
364712.57724218|4947412.37874341|4
364713.4275993|4947412.90114626|4
364714.27795642|4947413.42354911|4
364715.12831354|4947413.94595196|4
364715.97867066|4947414.46835481|4
364716.82902778|4947414.99075766|4
364717.67938489|4947415.51316051|4
364718.52974201|4947416.03556336|4
364719.38009913|4947416.55796621|4
364720.23045625|4947417.08036906|4
364721.08081337|4947417.60277191|4
364721.93117049|4947418.12517476|4
364722.78152761|4947418.64757761|4
364723.63188473|4947419.16998046|4
364724.48224185|4947419.69238331|4
364725.33259897|4947420.21478616|4
364726.18295609|4947420.73718901|4
364727.03331321|4947421.25959186|4
364727.88367033|4947421.78199471|4
364728.73402745|4947422.30439756|4
364729.58438457|4947422.82680041|4
364730.43474168|4947423.34920327|4
364731.2850988|4947423.87160612|4
364732.13545592|4947424.39400897|4
364732.98581304|4947424.91641182|4
364733.83617016|4947425.43881467|4
364734.68652728|4947425.96121752|4
364735.5368844|4947426.48362037|4
364736.38724152|4947427.00602322|4
364737.23759864|4947427.52842607|4
364738.08795576|4947428.05082892|4
364738.93831288|4947428.57323177|4
364739.78867|4947429.09563462|4
364740.63902712|4947429.61803747|4
364741.48938424|4947430.14044032|4
364742.33974135|4947430.66284317|4
364743.19009847|4947431.18524602|4
364744.04045559|4947431.70764887|4
364744.89081271|4947432.23005172|4
364745.74116983|4947432.75245457|4
364746.59152695|4947433.27485742|4
364747.44188407|4947433.79726027|4
364748.29224119|4947434.31966312|4
364749.14259831|4947434.84206597|4
364749.99295543|4947435.36446882|4
364750.84331255|4947435.88687167|4
364751.69366967|4947436.40927452|4
364752.54402679|4947436.93167737|4
364753.39438391|4947437.45408022|4
364754.24474102|4947437.97648307|4
364755.09509814|4947438.49888592|4
364755.94545526|4947439.02128877|4
364756.79581238|4947439.54369162|4
364757.6461695|4947440.06609447|4
364758.49652662|4947440.58849732|4
364759.34688374|4947441.11090017|4
364760.19724086|4947441.63330302|4
364761.04759798|4947442.15570587|4
364761.8979551|4947442.67810872|4
364762.74831222|4947443.20051157|4
364763.59866934|4947443.72291442|4
364764.44902646|4947444.24531727|4
364765.29938358|4947444.76772012|4
364766.14974069|4947445.29012297|4
364767.00009781|4947445.81252582|4
364767.85045493|4947446.33492867|4
364768.70081205|4947446.85733152|4
364769.55116917|4947447.37973437|4
364770.40152629|4947447.90213722|4
364771.25188341|4947448.42454007|4
364772.10224053|4947448.94694292|4
364772.95259765|4947449.46934577|4
364773.80295477|4947449.99174862|4
364774.65331189|4947450.51415147|4
364775.50366901|4947451.03655432|4
364776.35402613|4947451.55895717|4
364777.20438325|4947452.08136002|4
364778.05474037|4947452.60376287|4
364778.90509748|4947453.12616572|4
364779.7554546|4947453.64856857|4
364780.60581172|4947454.17097142|4
364781.45616884|4947454.69337427|4
364782.30652596|4947455.21577712|4
364783.15688308|4947455.73817997|4
364784.0072402|4947456.26058282|4
364784.85759732|4947456.78298567|4
364785.70795444|4947457.30538852|4
364786.55831156|4947457.82779137|4
364787.40866868|4947458.35019422|4
364788.2590258|4947458.87259707|4
364789.10938292|4947459.39499992|4
364789.95974004|4947459.91740277|4
364790.81009715|4947460.43980562|4
364791.66045427|4947460.96220847|4
364792.51081139|4947461.48461132|4
364793.36116851|4947462.00701417|4
364794.21152563|4947462.52941702|4
364795.06188275|4947463.05181987|4
364795.91223987|4947463.57422272|4
364796.76259699|4947464.09662557|4
364797.61295411|4947464.61902842|4
364798.46331123|4947465.14143127|4
364799.31366835|4947465.66383412|4
364800.16402547|4947466.18623697|4
364801.01438259|4947466.70863982|4
364801.86473971|4947467.23104267|4
364802.71509682|4947467.75344552|4
364803.56545394|4947468.27584837|4
364804.41581106|4947468.79825122|4
364805.26616818|4947469.32065407|4
364806.1165253|4947469.84305692|4
364806.96688242|4947470.36545977|4
364807.81723954|4947470.88786262|4
364808.66759666|4947471.41026547|4
364809.51795378|4947471.93266832|4
364810.3683109|4947472.45507117|4
364811.21866802|4947472.97747402|4
364812.06902514|4947473.49987687|4
364812.91938226|4947474.02227972|4
364813.76973938|4947474.54468257|4
364814.62009649|4947475.06708542|4
364815.47045361|4947475.58948827|4
364816.32081073|4947476.11189112|4
